Date,Time,Time Interval,Number of Swipes,Dining Hall,Month of the Year,Dining Menu Quality,Exam/Reading Period or Weekend,Number of Students on Campus,Campus Events with Takeout Food,Number of Students on Declining Balance
3/12/25,18:45,8,131,0,3,3,0,1881,0,1600
3/12/25,19:00,9,162,1,3,3,0,1881,0,1600
3/12/25,19:00,9,138,0,3,3,0,1881,0,1600
3/12/25,19:15,10,158,1,3,3,0,1881,0,1600
3/12/25,19:15,10,121,0,3,3,0,1881,0,1600
3/12/25,19:30,11,189,1,3,3,0,1881,0,1600
3/12/25,19:30,11,109,0,3,3,0,1881,0,1600
3/12/25,19:45,12,162,1,3,3,0,1881,0,1600
3/12/25,19:45,12,124,0,3,3,0,1881,0,1600
3/13/25,17:00,1,160,1,3,3,0,1881,0,1600
3/13/25,17:00,1,122,0,3,3,0,1881,0,1600
3/13/25,17:15,2,118,1,3,3,0,1881,0,1600
3/13/25,17:15,2,118,0,3,3,0,1881,0,1600
3/13/25,17:30,3,169,1,3,3,0,1881,0,1600
3/13/25,17:30,3,91,0,3,3,0,1881,0,1600
3/13/25,17:45,4,165,1,3,3,0,1881,0,1600
3/13/25,17:45,4,118,0,3,3,0,1881,0,1600
3/13/25,18:00,5,307,1,3,3,0,1881,0,1600
3/13/25,18:00,5,238,0,3,3,0,1881,0,1600
3/13/25,18:15,6,321,1,3,3,0,1881,0,1600
3/13/25,18:15,6,233,0,3,3,0,1881,0,1600
3/13/25,18:30,7,323,1,3,3,0,1881,0,1600
3/13/25,18:30,7,250,0,3,3,0,1881,0,1600
3/13/25,18:45,8,178,1,3,3,0,1881,0,1600
3/13/25,18:45,8,114,0,3,3,0,1881,0,1600
3/13/25,19:00,9,153,1,3,3,0,1881,0,1600
3/13/25,19:00,9,139,0,3,3,0,1881,0,1600
3/13/25,19:15,10,180,1,3,3,0,1881,0,1600
3/13/25,19:15,10,137,0,3,3,0,1881,0,1600
3/13/25,19:30,11,159,1,3,3,0,1881,0,1600
3/13/25,19:30,11,114,0,3,3,0,1881,0,1600
3/13/25,19:45,12,188,1,3,3,0,1881,0,1600
3/13/25,19:45,12,112,0,3,3,0,1881,0,1600
3/14/25,17:00,1,205,1,3,4,0,1881,0,1600
3/14/25,17:00,1,156,0,3,4,0,1881,0,1600
3/14/25,17:15,2,174,1,3,4,0,1881,0,1600
3/14/25,17:15,2,141,0,3,4,0,1881,0,1600
3/14/25,17:30,3,191,1,3,4,0,1881,0,1600
3/14/25,17:30,3,139,0,3,4,0,1881,0,1600
3/14/25,17:45,4,131,1,3,4,0,1881,0,1600
3/14/25,17:45,4,137,0,3,4,0,1881,0,1600
3/14/25,18:00,5,316,1,3,4,0,1881,0,1600
3/14/25,18:00,5,250,0,3,4,0,1881,0,1600
3/14/25,18:15,6,302,1,3,4,0,1881,0,1600
3/14/25,18:15,6,250,0,3,4,0,1881,0,1600
3/14/25,18:30,7,336,1,3,4,0,1881,0,1600
3/14/25,18:30,7,242,0,3,4,0,1881,0,1600
3/14/25,18:45,8,135,1,3,4,0,1881,0,1600
3/14/25,18:45,8,158,0,3,4,0,1881,0,1600
3/14/25,19:00,9,159,1,3,4,0,1881,0,1600
3/14/25,19:00,9,167,0,3,4,0,1881,0,1600
3/14/25,19:15,10,212,1,3,4,0,1881,0,1600
3/14/25,19:15,10,123,0,3,4,0,1881,0,1600
3/14/25,19:30,11,157,1,3,4,0,1881,0,1600
3/14/25,19:30,11,153,0,3,4,0,1881,0,1600
3/14/25,19:45,12,184,1,3,4,0,1881,0,1600
3/14/25,19:45,12,136,0,3,4,0,1881,0,1600
3/17/25,17:00,1,173,1,3,2,0,1881,0,1600
3/17/25,17:00,1,141,0,3,2,0,1881,0,1600
3/17/25,17:15,2,151,1,3,2,0,1881,0,1600
3/17/25,17:15,2,98,0,3,2,0,1881,0,1600
3/17/25,17:30,3,158,1,3,2,0,1881,0,1600
3/17/25,17:30,3,104,0,3,2,0,1881,0,1600
3/17/25,17:45,4,141,1,3,2,0,1881,0,1600
3/17/25,17:45,4,128,0,3,2,0,1881,0,1600
3/17/25,18:00,5,282,1,3,2,0,1881,0,1600
3/17/25,18:00,5,216,0,3,2,0,1881,0,1600
3/17/25,18:15,6,279,1,3,2,0,1881,0,1600
3/17/25,18:15,6,242,0,3,2,0,1881,0,1600
3/17/25,18:30,7,266,1,3,2,0,1881,0,1600
3/17/25,18:30,7,214,0,3,2,0,1881,0,1600
3/17/25,18:45,8,156,1,3,2,0,1881,0,1600
3/17/25,18:45,8,128,0,3,2,0,1881,0,1600
3/17/25,19:00,9,133,1,3,2,0,1881,0,1600
3/17/25,19:00,9,110,0,3,2,0,1881,0,1600
3/17/25,19:15,10,134,1,3,2,0,1881,0,1600
3/17/25,19:15,10,96,0,3,2,0,1881,0,1600
3/17/25,19:30,11,166,1,3,2,0,1881,0,1600
3/17/25,19:30,11,101,0,3,2,0,1881,0,1600
3/17/25,19:45,12,132,1,3,2,0,1881,0,1600
3/17/25,19:45,12,119,0,3,2,0,1881,0,1600
3/18/25,17:00,1,128,1,3,3,0,1881,0,1600
3/18/25,17:00,1,130,0,3,3,0,1881,0,1600
3/18/25,17:15,2,159,1,3,3,0,1881,0,1600
3/18/25,17:15,2,110,0,3,3,0,1881,0,1600
3/18/25,17:30,3,160,1,3,3,0,1881,0,1600
3/18/25,17:30,3,123,0,3,3,0,1881,0,1600
3/18/25,17:45,4,149,1,3,3,0,1881,0,1600
3/18/25,17:45,4,138,0,3,3,0,1881,0,1600
3/18/25,18:00,5,278,1,3,3,0,1881,0,1600
3/18/25,18:00,5,247,0,3,3,0,1881,0,1600
3/18/25,18:15,6,313,1,3,3,0,1881,0,1600
3/18/25,18:15,6,250,0,3,3,0,1881,0,1600
3/18/25,18:30,7,322,1,3,3,0,1881,0,1600
3/18/25,18:30,7,250,0,3,3,0,1881,0,1600
3/18/25,18:45,8,154,1,3,3,0,1881,0,1600
3/18/25,18:45,8,106,0,3,3,0,1881,0,1600
3/18/25,19:00,9,163,1,3,3,0,1881,0,1600
3/18/25,19:00,9,125,0,3,3,0,1881,0,1600
3/18/25,19:15,10,148,1,3,3,0,1881,0,1600
3/18/25,19:15,10,125,0,3,3,0,1881,0,1600
3/18/25,19:30,11,156,1,3,3,0,1881,0,1600
3/18/25,19:30,11,120,0,3,3,0,1881,0,1600
3/18/25,19:45,12,133,1,3,3,0,1881,0,1600
3/18/25,19:45,12,123,0,3,3,0,1881,0,1600
3/19/25,17:00,1,185,1,3,3,0,1881,0,1600
3/19/25,17:00,1,133,0,3,3,0,1881,0,1600
3/19/25,17:15,2,160,1,3,3,0,1881,0,1600
3/19/25,17:15,2,102,0,3,3,0,1881,0,1600
3/19/25,17:30,3,172,1,3,3,0,1881,0,1600
3/19/25,17:30,3,119,0,3,3,0,1881,0,1600
3/19/25,17:45,4,152,1,3,3,0,1881,0,1600
3/19/25,17:45,4,141,0,3,3,0,1881,0,1600
3/19/25,18:00,5,307,1,3,3,0,1881,0,1600
3/19/25,18:00,5,250,0,3,3,0,1881,0,1600
3/19/25,18:15,6,267,1,3,3,0,1881,0,1600
3/19/25,18:15,6,250,0,3,3,0,1881,0,1600
3/19/25,18:30,7,272,1,3,3,0,1881,0,1600
3/19/25,18:30,7,220,0,3,3,0,1881,0,1600
3/19/25,18:45,8,163,1,3,3,0,1881,0,1600
3/19/25,18:45,8,125,0,3,3,0,1881,0,1600
3/19/25,19:00,9,140,1,3,3,0,1881,0,1600
3/19/25,19:00,9,137,0,3,3,0,1881,0,1600
3/19/25,19:15,10,142,1,3,3,0,1881,0,1600
3/19/25,19:15,10,142,0,3,3,0,1881,0,1600
3/19/25,19:30,11,185,1,3,3,0,1881,0,1600
3/19/25,19:30,11,146,0,3,3,0,1881,0,1600
3/19/25,19:45,12,160,1,3,3,0,1881,0,1600
3/19/25,19:45,12,120,0,3,3,0,1881,0,1600
3/20/25,17:00,1,99,1,3,3,0,1881,1,1600
3/20/25,17:00,1,111,0,3,3,0,1881,1,1600
3/20/25,17:15,2,93,1,3,3,0,1881,1,1600
3/20/25,17:15,2,104,0,3,3,0,1881,1,1600
3/20/25,17:30,3,90,1,3,3,0,1881,1,1600
3/20/25,17:30,3,99,0,3,3,0,1881,1,1600
3/20/25,17:45,4,111,1,3,3,0,1881,1,1600
3/20/25,17:45,4,114,0,3,3,0,1881,1,1600
3/20/25,18:00,5,173,1,3,3,0,1881,1,1600
3/20/25,18:00,5,206,0,3,3,0,1881,1,1600
3/20/25,18:15,6,202,1,3,3,0,1881,1,1600
3/20/25,18:15,6,222,0,3,3,0,1881,1,1600
3/20/25,18:30,7,199,1,3,3,0,1881,1,1600
3/20/25,18:30,7,195,0,3,3,0,1881,1,1600
3/20/25,18:45,8,99,1,3,3,0,1881,1,1600
3/20/25,18:45,8,76,0,3,3,0,1881,1,1600
3/20/25,19:00,9,105,1,3,3,0,1881,1,1600
3/20/25,19:00,9,121,0,3,3,0,1881,1,1600
3/20/25,19:15,10,96,1,3,3,0,1881,1,1600
3/20/25,19:15,10,102,0,3,3,0,1881,1,1600
3/20/25,19:30,11,108,1,3,3,0,1881,1,1600
3/20/25,19:30,11,96,0,3,3,0,1881,1,1600
3/20/25,19:45,12,92,1,3,3,0,1881,1,1600
3/20/25,19:45,12,96,0,3,3,0,1881,1,1600
3/21/25,17:00,1,171,1,3,4,0,1881,0,1600
3/21/25,17:00,1,142,0,3,4,0,1881,0,1600
3/21/25,17:15,2,147,1,3,4,0,1881,0,1600
3/21/25,17:15,2,144,0,3,4,0,1881,0,1600
3/21/25,17:30,3,151,1,3,4,0,1881,0,1600
3/21/25,17:30,3,117,0,3,4,0,1881,0,1600
3/21/25,17:45,4,200,1,3,4,0,1881,0,1600
3/21/25,17:45,4,118,0,3,4,0,1881,0,1600
3/21/25,18:00,5,350,1,3,4,0,1881,0,1600
3/21/25,18:00,5,249,0,3,4,0,1881,0,1600
3/21/25,18:15,6,320,1,3,4,0,1881,0,1600
3/21/25,18:15,6,250,0,3,4,0,1881,0,1600
3/21/25,18:30,7,273,1,3,4,0,1881,0,1600
3/21/25,18:30,7,250,0,3,4,0,1881,0,1600
3/21/25,18:45,8,200,1,3,4,0,1881,0,1600
3/21/25,18:45,8,138,0,3,4,0,1881,0,1600
3/21/25,19:00,9,168,1,3,4,0,1881,0,1600
3/21/25,19:00,9,125,0,3,4,0,1881,0,1600
3/21/25,19:15,10,175,1,3,4,0,1881,0,1600
3/21/25,19:15,10,109,0,3,4,0,1881,0,1600
3/21/25,19:30,11,190,1,3,4,0,1881,0,1600
3/21/25,19:30,11,144,0,3,4,0,1881,0,1600
3/21/25,19:45,12,199,1,3,4,0,1881,0,1600
3/21/25,19:45,12,138,0,3,4,0,1881,0,1600
3/24/25,17:00,1,202,1,3,3,0,1881,0,1600
3/24/25,17:00,1,149,0,3,3,0,1881,0,1600
3/24/25,17:15,2,192,1,3,3,0,1881,0,1600
3/24/25,17:15,2,124,0,3,3,0,1881,0,1600
3/24/25,17:30,3,164,1,3,3,0,1881,0,1600
3/24/25,17:30,3,103,0,3,3,0,1881,0,1600
3/24/25,17:45,4,188,1,3,3,0,1881,0,1600
3/24/25,17:45,4,129,0,3,3,0,1881,0,1600
3/24/25,18:00,5,323,1,3,3,0,1881,0,1600
3/24/25,18:00,5,234,0,3,3,0,1881,0,1600
3/24/25,18:15,6,258,1,3,3,0,1881,0,1600
3/24/25,18:15,6,250,0,3,3,0,1881,0,1600
3/24/25,18:30,7,316,1,3,3,0,1881,0,1600
3/24/25,18:30,7,250,0,3,3,0,1881,0,1600
3/24/25,18:45,8,178,1,3,3,0,1881,0,1600
3/24/25,18:45,8,136,0,3,3,0,1881,0,1600
3/24/25,19:00,9,148,1,3,3,0,1881,0,1600
3/24/25,19:00,9,119,0,3,3,0,1881,0,1600
3/24/25,19:15,10,166,1,3,3,0,1881,0,1600
3/24/25,19:15,10,129,0,3,3,0,1881,0,1600
3/24/25,19:30,11,171,1,3,3,0,1881,0,1600
3/24/25,19:30,11,119,0,3,3,0,1881,0,1600
3/24/25,19:45,12,176,1,3,3,0,1881,0,1600
3/24/25,19:45,12,130,0,3,3,0,1881,0,1600
3/25/25,17:00,1,170,1,3,3,0,1881,0,1600
3/25/25,17:00,1,121,0,3,3,0,1881,0,1600
3/25/25,17:15,2,166,1,3,3,0,1881,0,1600
3/25/25,17:15,2,136,0,3,3,0,1881,0,1600
3/25/25,17:30,3,129,1,3,3,0,1881,0,1600
3/25/25,17:30,3,126,0,3,3,0,1881,0,1600
3/25/25,17:45,4,184,1,3,3,0,1881,0,1600
3/25/25,17:45,4,130,0,3,3,0,1881,0,1600
3/25/25,18:00,5,298,1,3,3,0,1881,0,1600
3/25/25,18:00,5,250,0,3,3,0,1881,0,1600
3/25/25,18:15,6,272,1,3,3,0,1881,0,1600
3/25/25,18:15,6,230,0,3,3,0,1881,0,1600
3/25/25,18:30,7,290,1,3,3,0,1881,0,1600
3/25/25,18:30,7,229,0,3,3,0,1881,0,1600
3/25/25,18:45,8,187,1,3,3,0,1881,0,1600
3/25/25,18:45,8,134,0,3,3,0,1881,0,1600
3/25/25,19:00,9,166,1,3,3,0,1881,0,1600
3/25/25,19:00,9,130,0,3,3,0,1881,0,1600
3/25/25,19:15,10,176,1,3,3,0,1881,0,1600
3/25/25,19:15,10,130,0,3,3,0,1881,0,1600
3/25/25,19:30,11,133,1,3,3,0,1881,0,1600
3/25/25,19:30,11,127,0,3,3,0,1881,0,1600
3/25/25,19:45,12,177,1,3,3,0,1881,0,1600
3/25/25,19:45,12,99,0,3,3,0,1881,0,1600
3/26/25,17:00,1,148,1,3,3,0,1881,0,1600
3/26/25,17:00,1,139,0,3,3,0,1881,0,1600
3/26/25,17:15,2,168,1,3,3,0,1881,0,1600
3/26/25,17:15,2,135,0,3,3,0,1881,0,1600
3/26/25,17:30,3,189,1,3,3,0,1881,0,1600
3/26/25,17:30,3,131,0,3,3,0,1881,0,1600
3/26/25,17:45,4,137,1,3,3,0,1881,0,1600
3/26/25,17:45,4,123,0,3,3,0,1881,0,1600
3/26/25,18:00,5,328,1,3,3,0,1881,0,1600
3/26/25,18:00,5,242,0,3,3,0,1881,0,1600
3/26/25,18:15,6,281,1,3,3,0,1881,0,1600
3/26/25,18:15,6,250,0,3,3,0,1881,0,1600
3/26/25,18:30,7,309,1,3,3,0,1881,0,1600
3/26/25,18:30,7,244,0,3,3,0,1881,0,1600
3/26/25,18:45,8,137,1,3,3,0,1881,0,1600
3/26/25,18:45,8,139,0,3,3,0,1881,0,1600
3/26/25,19:00,9,147,1,3,3,0,1881,0,1600
3/26/25,19:00,9,108,0,3,3,0,1881,0,1600
3/26/25,19:15,10,138,1,3,3,0,1881,0,1600
3/26/25,19:15,10,137,0,3,3,0,1881,0,1600
3/26/25,19:30,11,154,1,3,3,0,1881,0,1600
3/26/25,19:30,11,127,0,3,3,0,1881,0,1600
3/26/25,19:45,12,156,1,3,3,0,1881,0,1600
3/26/25,19:45,12,108,0,3,3,0,1881,0,1600
3/27/25,17:00,1,171,1,3,3,0,1881,0,1600
3/27/25,17:00,1,124,0,3,3,0,1881,0,1600
3/27/25,17:15,2,151,1,3,3,0,1881,0,1600
3/27/25,17:15,2,128,0,3,3,0,1881,0,1600
3/27/25,17:30,3,149,1,3,3,0,1881,0,1600
3/27/25,17:30,3,130,0,3,3,0,1881,0,1600
3/27/25,17:45,4,168,1,3,3,0,1881,0,1600
3/27/25,17:45,4,125,0,3,3,0,1881,0,1600
3/27/25,18:00,5,286,1,3,3,0,1881,0,1600
3/27/25,18:00,5,250,0,3,3,0,1881,0,1600
3/27/25,18:15,6,309,1,3,3,0,1881,0,1600
3/27/25,18:15,6,209,0,3,3,0,1881,0,1600
3/27/25,18:30,7,298,1,3,3,0,1881,0,1600
3/27/25,18:30,7,233,0,3,3,0,1881,0,1600
3/27/25,18:45,8,138,1,3,3,0,1881,0,1600
3/27/25,18:45,8,126,0,3,3,0,1881,0,1600
3/27/25,19:00,9,200,1,3,3,0,1881,0,1600
3/27/25,19:00,9,106,0,3,3,0,1881,0,1600
3/27/25,19:15,10,130,1,3,3,0,1881,0,1600
3/27/25,19:15,10,149,0,3,3,0,1881,0,1600
3/27/25,19:30,11,170,1,3,3,0,1881,0,1600
3/27/25,19:30,11,103,0,3,3,0,1881,0,1600
3/27/25,19:45,12,165,1,3,3,0,1881,0,1600
3/27/25,19:45,12,126,0,3,3,0,1881,0,1600
3/28/25,17:00,1,168,1,3,3,0,1881,0,1600
3/28/25,17:00,1,138,0,3,3,0,1881,0,1600
3/28/25,17:15,2,178,1,3,3,0,1881,0,1600
3/28/25,17:15,2,119,0,3,3,0,1881,0,1600
3/28/25,17:30,3,174,1,3,3,0,1881,0,1600
3/28/25,17:30,3,115,0,3,3,0,1881,0,1600
3/28/25,17:45,4,169,1,3,3,0,1881,0,1600
3/28/25,17:45,4,137,0,3,3,0,1881,0,1600
3/28/25,18:00,5,307,1,3,3,0,1881,0,1600
3/28/25,18:00,5,224,0,3,3,0,1881,0,1600
3/28/25,18:15,6,296,1,3,3,0,1881,0,1600
3/28/25,18:15,6,232,0,3,3,0,1881,0,1600
3/28/25,18:30,7,303,1,3,3,0,1881,0,1600
3/28/25,18:30,7,250,0,3,3,0,1881,0,1600
3/28/25,18:45,8,138,1,3,3,0,1881,0,1600
3/28/25,18:45,8,111,0,3,3,0,1881,0,1600
3/28/25,19:00,9,169,1,3,3,0,1881,0,1600
3/28/25,19:00,9,103,0,3,3,0,1881,0,1600
3/28/25,19:15,10,166,1,3,3,0,1881,0,1600
3/28/25,19:15,10,117,0,3,3,0,1881,0,1600
3/28/25,19:30,11,162,1,3,3,0,1881,0,1600
3/28/25,19:30,11,134,0,3,3,0,1881,0,1600
3/28/25,19:45,12,191,1,3,3,0,1881,0,1600
3/28/25,19:45,12,129,0,3,3,0,1881,0,1600
3/31/25,17:00,1,142,1,3,3,0,1881,0,1600
3/31/25,17:00,1,140,0,3,3,0,1881,0,1600
3/31/25,17:15,2,171,1,3,3,0,1881,0,1600
3/31/25,17:15,2,128,0,3,3,0,1881,0,1600
3/31/25,17:30,3,182,1,3,3,0,1881,0,1600
3/31/25,17:30,3,131,0,3,3,0,1881,0,1600
3/31/25,17:45,4,190,1,3,3,0,1881,0,1600
3/31/25,17:45,4,126,0,3,3,0,1881,0,1600
3/31/25,18:00,5,343,1,3,3,0,1881,0,1600
3/31/25,18:00,5,250,0,3,3,0,1881,0,1600
3/31/25,18:15,6,321,1,3,3,0,1881,0,1600
3/31/25,18:15,6,226,0,3,3,0,1881,0,1600
3/31/25,18:30,7,329,1,3,3,0,1881,0,1600
3/31/25,18:30,7,228,0,3,3,0,1881,0,1600
3/31/25,18:45,8,164,1,3,3,0,1881,0,1600
3/31/25,18:45,8,130,0,3,3,0,1881,0,1600
3/31/25,19:00,9,169,1,3,3,0,1881,0,1600
3/31/25,19:00,9,115,0,3,3,0,1881,0,1600
3/31/25,19:15,10,125,1,3,3,0,1881,0,1600
3/31/25,19:15,10,130,0,3,3,0,1881,0,1600
3/31/25,19:30,11,138,1,3,3,0,1881,0,1600
3/31/25,19:30,11,101,0,3,3,0,1881,0,1600
3/31/25,19:45,12,166,1,3,3,0,1881,0,1600
3/31/25,19:45,12,117,0,3,3,0,1881,0,1600
4/1/25,17:00,1,117,1,4,2,0,1881,0,1600
4/1/25,17:00,1,113,0,4,2,0,1881,0,1600
4/1/25,17:15,2,142,1,4,2,0,1881,0,1600
4/1/25,17:15,2,130,0,4,2,0,1881,0,1600
4/1/25,17:30,3,121,1,4,2,0,1881,0,1600
4/1/25,17:30,3,118,0,4,2,0,1881,0,1600
4/1/25,17:45,4,145,1,4,2,0,1881,0,1600
4/1/25,17:45,4,109,0,4,2,0,1881,0,1600
4/1/25,18:00,5,288,1,4,2,0,1881,0,1600
4/1/25,18:00,5,237,0,4,2,0,1881,0,1600
4/1/25,18:15,6,307,1,4,2,0,1881,0,1600
4/1/25,18:15,6,250,0,4,2,0,1881,0,1600
4/1/25,18:30,7,257,1,4,2,0,1881,0,1600
4/1/25,18:30,7,232,0,4,2,0,1881,0,1600
4/1/25,18:45,8,128,1,4,2,0,1881,0,1600
4/1/25,18:45,8,96,0,4,2,0,1881,0,1600
4/1/25,19:00,9,144,1,4,2,0,1881,0,1600
4/1/25,19:00,9,110,0,4,2,0,1881,0,1600
4/1/25,19:15,10,141,1,4,2,0,1881,0,1600
4/1/25,19:15,10,94,0,4,2,0,1881,0,1600
4/1/25,19:30,11,118,1,4,2,0,1881,0,1600
4/1/25,19:30,11,123,0,4,2,0,1881,0,1600
4/1/25,19:45,12,146,1,4,2,0,1881,0,1600
4/1/25,19:45,12,120,0,4,2,0,1881,0,1600
4/2/25,17:00,1,177,1,4,3,0,1881,0,1600
4/2/25,17:00,1,141,0,4,3,0,1881,0,1600
4/2/25,17:15,2,159,1,4,3,0,1881,0,1600
4/2/25,17:15,2,115,0,4,3,0,1881,0,1600
4/2/25,17:30,3,142,1,4,3,0,1881,0,1600
4/2/25,17:30,3,104,0,4,3,0,1881,0,1600
4/2/25,17:45,4,166,1,4,3,0,1881,0,1600
4/2/25,17:45,4,115,0,4,3,0,1881,0,1600
4/2/25,18:00,5,342,1,4,3,0,1881,0,1600
4/2/25,18:00,5,236,0,4,3,0,1881,0,1600
4/2/25,18:15,6,309,1,4,3,0,1881,0,1600
4/2/25,18:15,6,250,0,4,3,0,1881,0,1600
4/2/25,18:30,7,313,1,4,3,0,1881,0,1600
4/2/25,18:30,7,247,0,4,3,0,1881,0,1600
4/2/25,18:45,8,146,1,4,3,0,1881,0,1600
4/2/25,18:45,8,107,0,4,3,0,1881,0,1600
4/2/25,19:00,9,138,1,4,3,0,1881,0,1600
4/2/25,19:00,9,104,0,4,3,0,1881,0,1600
4/2/25,19:15,10,177,1,4,3,0,1881,0,1600
4/2/25,19:15,10,135,0,4,3,0,1881,0,1600
4/2/25,19:30,11,155,1,4,3,0,1881,0,1600
4/2/25,19:30,11,112,0,4,3,0,1881,0,1600
4/2/25,19:45,12,169,1,4,3,0,1881,0,1600
4/2/25,19:45,12,126,0,4,3,0,1881,0,1600
4/3/25,17:00,1,177,1,4,3,0,1881,0,1600
4/3/25,17:00,1,112,0,4,3,0,1881,0,1600
4/3/25,17:15,2,172,1,4,3,0,1881,0,1600
4/3/25,17:15,2,124,0,4,3,0,1881,0,1600
4/3/25,17:30,3,173,1,4,3,0,1881,0,1600
4/3/25,17:30,3,110,0,4,3,0,1881,0,1600
4/3/25,17:45,4,179,1,4,3,0,1881,0,1600
4/3/25,17:45,4,126,0,4,3,0,1881,0,1600
4/3/25,18:00,5,263,1,4,3,0,1881,0,1600
4/3/25,18:00,5,248,0,4,3,0,1881,0,1600
4/3/25,18:15,6,275,1,4,3,0,1881,0,1600
4/3/25,18:15,6,233,0,4,3,0,1881,0,1600
4/3/25,18:30,7,279,1,4,3,0,1881,0,1600
4/3/25,18:30,7,250,0,4,3,0,1881,0,1600
4/3/25,18:45,8,170,1,4,3,0,1881,0,1600
4/3/25,18:45,8,131,0,4,3,0,1881,0,1600
4/3/25,19:00,9,195,1,4,3,0,1881,0,1600
4/3/25,19:00,9,126,0,4,3,0,1881,0,1600
4/3/25,19:15,10,154,1,4,3,0,1881,0,1600
4/3/25,19:15,10,123,0,4,3,0,1881,0,1600
4/3/25,19:30,11,121,1,4,3,0,1881,0,1600
4/3/25,19:30,11,118,0,4,3,0,1881,0,1600
4/3/25,19:45,12,136,1,4,3,0,1881,0,1600
4/3/25,19:45,12,106,0,4,3,0,1881,0,1600
4/4/25,17:00,1,158,1,4,2,0,1881,0,1600
4/4/25,17:00,1,121,0,4,2,0,1881,0,1600
4/4/25,17:15,2,152,1,4,2,0,1881,0,1600
4/4/25,17:15,2,116,0,4,2,0,1881,0,1600
4/4/25,17:30,3,158,1,4,2,0,1881,0,1600
4/4/25,17:30,3,104,0,4,2,0,1881,0,1600
4/4/25,17:45,4,150,1,4,2,0,1881,0,1600
4/4/25,17:45,4,117,0,4,2,0,1881,0,1600
4/4/25,18:00,5,231,1,4,2,0,1881,0,1600
4/4/25,18:00,5,210,0,4,2,0,1881,0,1600
4/4/25,18:15,6,276,1,4,2,0,1881,0,1600
4/4/25,18:15,6,222,0,4,2,0,1881,0,1600
4/4/25,18:30,7,246,1,4,2,0,1881,0,1600
4/4/25,18:30,7,199,0,4,2,0,1881,0,1600
4/4/25,18:45,8,138,1,4,2,0,1881,0,1600
4/4/25,18:45,8,104,0,4,2,0,1881,0,1600
4/4/25,19:00,9,138,1,4,2,0,1881,0,1600
4/4/25,19:00,9,93,0,4,2,0,1881,0,1600
4/4/25,19:15,10,167,1,4,2,0,1881,0,1600
4/4/25,19:15,10,96,0,4,2,0,1881,0,1600
4/4/25,19:30,11,145,1,4,2,0,1881,0,1600
4/4/25,19:30,11,92,0,4,2,0,1881,0,1600
4/4/25,19:45,12,128,1,4,2,0,1881,0,1600
4/4/25,19:45,12,111,0,4,2,0,1881,0,1600
4/7/25,17:00,1,133,1,4,3,0,1881,0,1600
4/7/25,17:00,1,143,0,4,3,0,1881,0,1600
4/7/25,17:15,2,188,1,4,3,0,1881,0,1600
4/7/25,17:15,2,107,0,4,3,0,1881,0,1600
4/7/25,17:30,3,173,1,4,3,0,1881,0,1600
4/7/25,17:30,3,118,0,4,3,0,1881,0,1600
4/7/25,17:45,4,164,1,4,3,0,1881,0,1600
4/7/25,17:45,4,113,0,4,3,0,1881,0,1600
4/7/25,18:00,5,332,1,4,3,0,1881,0,1600
4/7/25,18:00,5,244,0,4,3,0,1881,0,1600
4/7/25,18:15,6,277,1,4,3,0,1881,0,1600
4/7/25,18:15,6,250,0,4,3,0,1881,0,1600
4/7/25,18:30,7,292,1,4,3,0,1881,0,1600
4/7/25,18:30,7,250,0,4,3,0,1881,0,1600
4/7/25,18:45,8,175,1,4,3,0,1881,0,1600
4/7/25,18:45,8,140,0,4,3,0,1881,0,1600
4/7/25,19:00,9,147,1,4,3,0,1881,0,1600
4/7/25,19:00,9,119,0,4,3,0,1881,0,1600
4/7/25,19:15,10,144,1,4,3,0,1881,0,1600
4/7/25,19:15,10,115,0,4,3,0,1881,0,1600
4/7/25,19:30,11,137,1,4,3,0,1881,0,1600
4/7/25,19:30,11,127,0,4,3,0,1881,0,1600
4/7/25,19:45,12,169,1,4,3,0,1881,0,1600
4/7/25,19:45,12,104,0,4,3,0,1881,0,1600
4/8/25,17:00,1,179,1,4,3,0,1881,0,1600
4/8/25,17:00,1,119,0,4,3,0,1881,0,1600
4/8/25,17:15,2,195,1,4,3,0,1881,0,1600
4/8/25,17:15,2,123,0,4,3,0,1881,0,1600
4/8/25,17:30,3,154,1,4,3,0,1881,0,1600
4/8/25,17:30,3,138,0,4,3,0,1881,0,1600
4/8/25,17:45,4,180,1,4,3,0,1881,0,1600
4/8/25,17:45,4,114,0,4,3,0,1881,0,1600
4/8/25,18:00,5,320,1,4,3,0,1881,0,1600
4/8/25,18:00,5,235,0,4,3,0,1881,0,1600
4/8/25,18:15,6,291,1,4,3,0,1881,0,1600
4/8/25,18:15,6,231,0,4,3,0,1881,0,1600
4/8/25,18:30,7,286,1,4,3,0,1881,0,1600
4/8/25,18:30,7,250,0,4,3,0,1881,0,1600
4/8/25,18:45,8,170,1,4,3,0,1881,0,1600
4/8/25,18:45,8,121,0,4,3,0,1881,0,1600
4/8/25,19:00,9,143,1,4,3,0,1881,0,1600
4/8/25,19:00,9,160,0,4,3,0,1881,0,1600
4/8/25,19:15,10,167,1,4,3,0,1881,0,1600
4/8/25,19:15,10,137,0,4,3,0,1881,0,1600
4/8/25,19:30,11,154,1,4,3,0,1881,0,1600
4/8/25,19:30,11,100,0,4,3,0,1881,0,1600
